beneficiary_id,name,age_group,age_months,gender,region,meals_per_day,food_diversity_score,protein_intake_g,calorie_intake_kcal,attendance_rate,days_since_last_check,risk_score,risk_category,last_updated
BEN04296,Angel Patel,6-12 years,142,Female,Maharashtra,3,7,51.4,1904.0,0.75,32,10.9,Low,2025-12-17 16:06:13
BEN04297,Atharva Desai,6-12 years,117,Male,Jharkhand,3,7,47.9,2192.0,0.82,1,0.9,Low,2026-01-03 16:06:13
BEN04298,Saanvi Joshi,3-5 years,58,Female,West Bengal,4,4,55.9,1837.0,0.85,37,11.0,Low,2025-12-09 16:06:13
BEN04299,Riya Singh,6-12 years,91,Female,Telangana,4,5,55.2,1737.0,0.92,39,25.3,Low,2025-12-10 16:06:13
BEN04300,Syed Iyer,3-5 years,45,Male,Telangana,3,3,14.7,906.0,0.35,33,79.7,High,2025-12-09 16:06:13
BEN04301,Prisha Patel,3-5 years,52,Female,Jammu and Kashmir,3,5,55.8,2140.0,0.96,2,14.7,Low,2025-12-24 16:06:13
BEN04302,Saanvi Joshi,6-12 years,128,Female,Maharashtra,4,7,46.8,1985.0,0.8,18,2.9,Low,2025-12-24 16:06:13
BEN04303,Dhruv Gupta,3-5 years,38,Male,Karnataka,3,5,55.2,1871.0,0.79,12,30.2,Medium,2025-12-15 16:06:13
BEN04304,Aditi Sharma,3-5 years,58,Female,Karnataka,2,3,17.7,1291.0,0.52,32,90.2,High,2025-12-10 16:06:13
BEN04305,Prisha Reddy,3-5 years,46,Female,Karnataka,2,6,37.9,1618.0,0.9,40,40.9,Medium,2025-12-15 16:06:13
BEN04306,Saanvi Malhotra,6-12 years,99,Female,Jharkhand,3,3,27.1,1338.0,0.54,38,75.6,High,2025-12-06 16:06:13
BEN04307,Anika Malhotra,6-12 years,122,Female,Jharkhand,3,5,41.3,2005.0,0.99,40,23.7,Low,2026-01-02 16:06:13
BEN04308,Kabir Iyer,0-2 years,17,Male,NCT Delhi,3,7,57.4,2141.0,0.77,11,13.2,Low,2025-12-31 16:06:13
BEN04309,Prisha Singh,0-2 years,15,Female,Odisha,4,6,42.8,1641.0,0.88,29,8.5,Low,2025-12-30 16:06:13
BEN04310,Aaradhya Patel,0-2 years,2,Female,Punjab,1,2,10.4,1273.0,0.53,7,88.9,High,2025-12-07 16:06:13
BEN04311,Ishita Kumar,3-5 years,47,Female,West Bengal,2,1,10.5,1270.0,0.37,25,100.0,High,2025-12-27 16:06:13
BEN04312,Pranav Joshi,0-2 years,9,Male,Gujarat,1,3,12.2,921.0,0.47,37,100.0,High,2025-12-28 16:06:13
BEN04313,Kabir Shah,6-12 years,137,Male,Gujarat,3,4,39.8,1610.0,1.0,15,42.8,Medium,2025-12-29 16:06:13
BEN04314,Aadhya Mehta,3-5 years,52,Female,West Bengal,3,5,54.5,2090.0,0.98,14,20.7,Low,2025-12-16 16:06:13
BEN04315,Vivaan Chopra,3-5 years,46,Male,Chhattisgarh,2,1,25.9,912.0,0.3,22,100.0,High,2025-12-21 16:06:13
BEN04316,Zoya Nair,6-12 years,126,Female,Jammu and Kashmir,2,7,38.3,2031.0,0.89,2,36.2,Medium,2025-12-19 16:06:13
BEN04317,Riya Khan,3-5 years,39,Female,West Bengal,4,4,48.8,2070.0,0.91,22,24.9,Low,2025-12-22 16:06:13
BEN04318,Anika Singh,3-5 years,44,Female,Tamil Nadu,1,1,18.1,951.0,0.57,5,98.1,High,2025-12-10 16:06:13
BEN04319,Aditi Rao,3-5 years,48,Female,Gujarat,1,1,26.2,1391.0,0.56,12,88.4,High,2025-12-29 16:06:13
BEN04320,Arjun Shah,3-5 years,54,Male,Odisha,3,4,36.5,1626.0,0.77,14,36.7,Medium,2025-12-28 16:06:13
BEN04321,Kiara Das,0-2 years,20,Female,Maharashtra,3,6,47.5,2000.0,0.79,42,23.6,Low,2025-12-16 16:06:13
BEN04322,Advaith Malhotra,6-12 years,98,Male,Odisha,3,6,59.2,1728.0,1.0,38,20.8,Low,2025-12-08 16:06:13
BEN04323,Atharva Sharma,3-5 years,58,Male,Madhya Pradesh,2,5,57.3,2113.0,0.95,36,52.7,Medium,2026-01-01 16:06:13
BEN04324,Muhammad Reddy,0-2 years,17,Male,Kerala,4,7,38.8,1884.0,0.94,21,7.9,Low,2025-12-19 16:06:13
BEN04325,Ishaan Sharma,0-2 years,23,Male,Haryana,3,3,23.7,1106.0,0.63,37,64.7,High,2025-12-29 16:06:13
BEN04326,Avni Patel,13-18 years,203,Female,Odisha,3,5,46.7,1523.0,0.8,32,24.3,Low,2025-12-17 16:06:13
BEN04327,Reyansh Joshi,0-2 years,11,Male,Madhya Pradesh,4,5,55.8,1779.0,0.79,25,17.2,Low,2025-12-20 16:06:13
BEN04328,Myra Chopra,6-12 years,140,Female,Uttar Pradesh,3,5,53.2,1542.0,0.94,13,31.6,Medium,2025-12-15 16:06:13
BEN04329,Navya Malhotra,0-2 years,9,Female,Karnataka,2,1,28.1,1265.0,0.45,41,100.0,High,2025-12-18 16:06:13
BEN04330,Saanvi Pandey,3-5 years,39,Female,Bihar,3,5,58.4,1935.0,0.83,33,28.1,Low,2025-12-19 16:06:13
BEN04331,Aryan Verma,3-5 years,47,Male,Chhattisgarh,2,1,13.8,884.0,0.3,32,100.0,High,2025-12-08 16:06:13
BEN04332,Syed Gupta,6-12 years,73,Male,Jharkhand,2,3,12.6,984.0,0.62,15,83.7,High,2025-12-18 16:06:13
BEN04333,Arjun Yadav,3-5 years,51,Male,Jammu and Kashmir,2,3,12.0,1015.0,0.49,1,81.9,High,2025-12-27 16:06:13
BEN04334,Kabir Mehta,0-2 years,23,Male,Gujarat,4,7,40.7,2061.0,0.96,26,16.3,Low,2025-12-19 16:06:13
BEN04335,Arnav Gupta,3-5 years,51,Male,NCT Delhi,2,4,36.8,2198.0,0.87,31,62.3,High,2025-12-25 16:06:13
BEN04336,Zoya Shah,13-18 years,204,Female,Chhattisgarh,4,6,41.0,2139.0,0.87,44,15.6,Low,2025-12-21 16:06:13
BEN04337,Arjun Khan,3-5 years,40,Male,Madhya Pradesh,2,2,18.9,1298.0,0.64,21,90.2,High,2025-12-28 16:06:13
BEN04338,Myra Rao,13-18 years,209,Female,Maharashtra,3,7,55.2,2150.0,0.85,18,13.5,Low,2025-12-25 16:06:13
BEN04339,Ishita Sharma,13-18 years,177,Female,Uttar Pradesh,3,6,43.1,1655.0,0.83,13,34.4,Medium,2026-01-03 16:06:13
BEN04340,Ayaan Singh,3-5 years,44,Male,Bihar,2,3,28.2,1197.0,0.68,36,82.5,High,2025-12-28 16:06:13
BEN04341,Vivaan Mehta,6-12 years,102,Male,Telangana,1,1,15.0,1181.0,0.57,2,96.3,High,2025-12-31 16:06:13
BEN04342,Dhruv Patel,6-12 years,74,Male,Rajasthan,3,7,38.1,1799.0,0.88,14,23.0,Low,2025-12-14 16:06:13
BEN04343,Shaurya Yadav,3-5 years,49,Male,Gujarat,2,6,57.2,1950.0,0.96,13,26.8,Low,2025-12-06 16:06:13
BEN04344,Riya Yadav,0-2 years,9,Female,Odisha,3,7,58.7,1993.0,0.76,44,22.9,Low,2025-12-05 16:06:13
BEN04345,Ayaan Malhotra,0-2 years,9,Male,NCT Delhi,3,3,27.0,1231.0,0.51,28,61.0,High,2025-12-26 16:06:13
BEN04346,Anika Joshi,13-18 years,167,Female,Gujarat,3,4,41.5,2037.0,0.86,20,32.1,Medium,2025-12-15 16:06:13
BEN04347,Krishna Rao,3-5 years,40,Male,West Bengal,3,3,14.3,885.0,0.68,43,94.8,High,2025-12-08 16:06:13
BEN04348,Syed Yadav,6-12 years,111,Male,NCT Delhi,4,7,49.7,1757.0,0.88,7,0.7,Low,2025-12-21 16:06:13
BEN04349,Kabir Iyer,0-2 years,3,Male,Odisha,3,7,40.2,2171.0,0.94,10,10.3,Low,2025-12-25 16:06:13
BEN04350,Prisha Mehta,0-2 years,16,Female,Telangana,4,5,58.1,1651.0,0.9,38,11.3,Low,2025-12-31 16:06:13
BEN04351,Aarav Reddy,0-2 years,23,Male,Uttar Pradesh,3,6,45.6,2002.0,0.82,33,24.7,Low,2025-12-06 16:06:13
BEN04352,Anika Kumar,0-2 years,7,Female,Tamil Nadu,3,7,46.8,2077.0,0.85,11,20.2,Low,2025-12-31 16:06:13
BEN04353,Arnav Kumar,6-12 years,95,Male,Karnataka,3,4,47.3,2048.0,0.99,25,29.6,Low,2025-12-10 16:06:13
BEN04354,Avni Gupta,13-18 years,210,Female,Assam,3,7,48.4,1704.0,0.83,7,19.8,Low,2025-12-24 16:06:13
BEN04355,Reyansh Iyer,6-12 years,136,Male,Andhra Pradesh,3,4,37.7,2198.0,1.0,29,34.3,Medium,2025-12-05 16:06:13
BEN04356,Diya Mehta,0-2 years,1,Female,Telangana,4,5,36.9,2106.0,0.96,41,31.6,Medium,2025-12-26 16:06:13
BEN04357,Anika Khan,3-5 years,55,Female,Jammu and Kashmir,4,7,50.6,1741.0,0.83,10,3.7,Low,2025-12-31 16:06:13
BEN04358,Prisha Sharma,6-12 years,76,Female,Bihar,3,1,14.9,890.0,0.32,5,93.9,High,2025-12-05 16:06:13
BEN04359,Zoya Reddy,6-12 years,107,Female,Maharashtra,4,6,53.1,2094.0,0.85,31,17.2,Low,2025-12-21 16:06:13
BEN04360,Aditya Yadav,0-2 years,14,Male,Karnataka,4,7,35.6,1883.0,0.84,1,7.9,Low,2025-12-24 16:06:13
BEN04361,Riya Rao,3-5 years,58,Female,Rajasthan,4,4,57.1,1850.0,0.89,32,22.2,Low,2026-01-01 16:06:13
BEN04362,Pranav Khan,0-2 years,11,Male,Haryana,3,4,52.5,2088.0,0.89,23,23.3,Low,2025-12-26 16:06:13
BEN04363,Atharva Kumar,6-12 years,82,Male,Kerala,2,3,26.4,1363.0,0.62,10,78.1,High,2026-01-02 16:06:13
BEN04364,Aarav Rao,13-18 years,189,Male,Andhra Pradesh,2,7,40.1,2048.0,0.87,8,29.8,Low,2025-12-07 16:06:13
BEN04365,Sai Kumar,6-12 years,75,Male,Tamil Nadu,2,2,17.2,1301.0,0.38,38,100.0,High,2025-12-08 16:06:13
BEN04366,Prisha Sharma,3-5 years,47,Female,Madhya Pradesh,3,6,47.2,1505.0,0.88,20,15.0,Low,2025-12-29 16:06:13
BEN04367,Ananya Desai,3-5 years,55,Female,Jharkhand,1,3,11.6,1303.0,0.38,43,100.0,High,2025-12-16 16:06:13
BEN04368,Aaradhya Chopra,13-18 years,159,Female,Punjab,4,5,41.4,1854.0,0.83,13,15.3,Low,2025-12-20 16:06:13
BEN04369,Avni Khan,6-12 years,138,Female,Haryana,2,1,25.3,1362.0,0.37,5,97.5,High,2025-12-12 16:06:13
BEN04370,Syed Gupta,3-5 years,58,Male,Maharashtra,3,4,49.9,1914.0,0.78,21,24.2,Low,2025-12-05 16:06:13
BEN04371,Ved Gupta,3-5 years,49,Male,NCT Delhi,2,7,48.4,1906.0,0.83,19,31.3,Medium,2025-12-11 16:06:13
BEN04372,Kabir Reddy,3-5 years,48,Male,Madhya Pradesh,2,3,23.2,1009.0,0.4,44,98.5,High,2026-01-01 16:06:13
BEN04373,Avni Mehta,13-18 years,169,Female,NCT Delhi,1,1,16.3,1281.0,0.5,32,100.0,High,2025-12-14 16:06:13
BEN04374,Anika Singh,0-2 years,18,Female,Madhya Pradesh,1,1,17.9,1384.0,0.57,23,87.2,High,2025-12-25 16:06:13
BEN04375,Atharva Kumar,0-2 years,4,Male,Madhya Pradesh,3,4,56.9,1558.0,0.86,0,19.5,Low,2025-12-23 16:06:13
BEN04376,Atharva Joshi,13-18 years,197,Male,Bihar,3,4,53.8,2079.0,0.79,4,27.6,Low,2025-12-06 16:06:13
BEN04377,Ayaan Singh,0-2 years,4,Male,Madhya Pradesh,3,5,49.3,2040.0,0.94,36,17.9,Low,2025-12-13 16:06:13
BEN04378,Myra Shah,6-12 years,90,Female,Tamil Nadu,4,6,55.1,1904.0,0.88,28,13.2,Low,2025-12-30 16:06:13
BEN04379,Saanvi Kumar,3-5 years,45,Female,Rajasthan,3,2,11.6,1105.0,0.55,11,68.4,High,2025-12-11 16:06:13
BEN04380,Aaradhya Rao,0-2 years,7,Female,Maharashtra,4,7,38.6,1916.0,0.96,37,15.9,Low,2025-12-10 16:06:13
BEN04381,Aarav Joshi,0-2 years,16,Male,Rajasthan,3,6,42.6,2081.0,0.8,44,24.3,Low,2025-12-20 16:06:13
BEN04382,Aryan Chopra,13-18 years,171,Male,Odisha,2,3,19.9,1056.0,0.51,14,100.0,High,2025-12-08 16:06:13
BEN04383,Diya Iyer,0-2 years,14,Female,Madhya Pradesh,2,7,39.8,1839.0,0.95,14,39.5,Medium,2025-12-26 16:06:13
BEN04384,Shaurya Das,6-12 years,117,Male,Rajasthan,3,7,47.0,1622.0,0.95,16,14.3,Low,2025-12-10 16:06:13
BEN04385,Ishita Desai,3-5 years,48,Female,Karnataka,3,7,58.2,1706.0,0.86,35,20.0,Low,2025-12-28 16:06:13
BEN04386,Syed Gupta,6-12 years,130,Male,Karnataka,2,3,14.8,1398.0,0.52,24,88.2,High,2025-12-10 16:06:13
BEN04387,Advaith Sharma,3-5 years,46,Male,Assam,3,6,46.0,2200.0,0.78,14,18.9,Low,2025-12-09 16:06:13
BEN04388,Aditi Chopra,3-5 years,46,Female,Bihar,4,7,36.0,1717.0,0.75,23,8.9,Low,2026-01-03 16:06:13
BEN04389,Aaradhya Patel,3-5 years,44,Female,Andhra Pradesh,2,2,29.8,866.0,0.38,42,97.8,High,2025-12-09 16:06:13
BEN04390,Shaurya Rao,3-5 years,45,Male,Maharashtra,3,7,43.4,2051.0,0.94,5,10.3,Low,2025-12-08 16:06:13
BEN04391,Sara Desai,3-5 years,44,Female,Tamil Nadu,1,1,22.6,1146.0,0.36,37,100.0,High,2025-12-25 16:06:13
BEN04392,Reyansh Desai,13-18 years,165,Male,Bihar,4,7,35.6,1721.0,0.85,38,27.9,Low,2025-12-24 16:06:13
BEN04393,Atharva Malhotra,0-2 years,1,Male,Bihar,2,5,56.1,1881.0,0.96,23,36.3,Medium,2025-12-29 16:06:13
BEN04394,Aditi Pandey,3-5 years,40,Female,Tamil Nadu,3,7,57.6,1953.0,0.76,22,15.8,Low,2025-12-23 16:06:13
BEN04395,Angel Pandey,3-5 years,53,Female,Gujarat,3,7,49.5,1851.0,0.82,41,29.6,Low,2025-12-29 16:06:13
BEN04396,Ananya Malhotra,13-18 years,170,Female,Telangana,2,5,44.9,1823.0,0.97,30,51.9,Medium,2025-12-23 16:06:13
BEN04397,Aditi Patel,0-2 years,17,Female,Jharkhand,2,2,16.8,1364.0,0.56,37,95.6,High,2025-12-05 16:06:13
BEN04398,Atharva Khan,6-12 years,76,Male,Jammu and Kashmir,3,4,59.1,2176.0,0.78,39,26.4,Low,2025-12-09 16:06:13
BEN04399,Ved Verma,0-2 years,15,Male,Jammu and Kashmir,3,7,48.0,1981.0,0.76,18,2.9,Low,2025-12-07 16:06:13
BEN04400,Ayaan Patel,3-5 years,37,Male,Punjab,3,6,47.2,1758.0,0.94,25,14.3,Low,2025-12-15 16:06:13
BEN04401,Ved Singh,0-2 years,9,Male,Bihar,4,6,49.4,1660.0,0.99,13,8.7,Low,2025-12-25 16:06:13
BEN04402,Ishita Sharma,6-12 years,84,Female,Jharkhand,2,7,41.3,1574.0,0.78,15,31.5,Medium,2025-12-18 16:06:13
BEN04403,Pranav Joshi,6-12 years,81,Male,NCT Delhi,4,4,43.2,1525.0,0.95,11,18.2,Low,2025-12-14 16:06:13
BEN04404,Reyansh Malhotra,3-5 years,38,Male,Gujarat,3,6,44.2,1679.0,0.83,41,28.8,Low,2025-12-30 16:06:13
BEN04405,Riya Shah,3-5 years,36,Female,Kerala,1,3,28.7,1363.0,0.37,0,96.0,High,2026-01-01 16:06:13
BEN04406,Atharva Sharma,6-12 years,74,Male,West Bengal,3,4,60.0,1948.0,0.81,18,41.0,Medium,2025-12-20 16:06:13
BEN04407,Anika Nair,3-5 years,53,Female,NCT Delhi,1,1,25.8,883.0,0.46,42,100.0,High,2025-12-31 16:06:13
BEN04408,Aaradhya Chopra,6-12 years,97,Female,Punjab,2,2,11.2,941.0,0.53,34,100.0,High,2025-12-30 16:06:13
BEN04409,Ananya Das,6-12 years,101,Female,Jammu and Kashmir,2,2,23.7,1166.0,0.33,25,100.0,High,2025-12-06 16:06:13
BEN04410,Sai Pandey,3-5 years,51,Male,Maharashtra,3,4,46.1,1785.0,0.75,35,31.5,Medium,2025-12-11 16:06:13
BEN04411,Aarav Chopra,3-5 years,39,Male,Uttar Pradesh,2,3,29.3,936.0,0.37,4,89.7,High,2025-12-12 16:06:13
BEN04412,Myra Gupta,6-12 years,142,Female,Andhra Pradesh,1,2,19.3,812.0,0.37,33,100.0,High,2026-01-03 16:06:13
BEN04413,Arnav Singh,13-18 years,197,Male,Gujarat,4,6,46.1,1961.0,0.88,22,14.1,Low,2025-12-08 16:06:13
BEN04414,Aaradhya Shah,0-2 years,1,Female,Haryana,2,2,17.6,826.0,0.55,17,93.3,High,2025-12-14 16:06:13
BEN04415,Muhammad Nair,3-5 years,58,Male,Punjab,2,2,23.3,1069.0,0.33,10,91.9,High,2025-12-30 16:06:13
BEN04416,Aditi Shah,6-12 years,94,Female,Uttar Pradesh,3,7,44.2,1942.0,0.77,37,13.6,Low,2025-12-18 16:06:13
BEN04417,Kabir Das,6-12 years,93,Male,Andhra Pradesh,4,5,38.2,1529.0,0.83,3,18.2,Low,2025-12-13 16:06:13
BEN04418,Aditi Malhotra,13-18 years,159,Female,Karnataka,4,5,49.1,2176.0,0.95,1,15.0,Low,2025-12-17 16:06:13
BEN04419,Diya Verma,3-5 years,41,Female,Telangana,3,5,56.2,1679.0,0.86,7,19.8,Low,2025-12-22 16:06:13
BEN04420,Sara Joshi,0-2 years,22,Female,Karnataka,2,3,14.3,884.0,0.66,36,75.6,High,2025-12-18 16:06:13
BEN04421,Aditya Verma,6-12 years,124,Male,Kerala,2,5,49.7,1600.0,0.96,7,34.9,Medium,2025-12-22 16:06:13
BEN04422,Anika Nair,3-5 years,37,Female,Odisha,3,4,54.1,1814.0,0.82,44,34.2,Medium,2025-12-29 16:06:13
BEN04423,Vivaan Gupta,13-18 years,183,Male,NCT Delhi,4,6,41.8,1613.0,0.79,30,22.6,Low,2026-01-02 16:06:13
BEN04424,Aditya Reddy,0-2 years,6,Male,Gujarat,2,5,43.9,2008.0,0.83,30,50.2,Medium,2025-12-07 16:06:13
BEN04425,Saanvi Sharma,6-12 years,105,Female,Kerala,2,3,26.5,925.0,0.56,16,93.8,High,2025-12-20 16:06:13
BEN04426,Diya Khan,13-18 years,206,Female,Kerala,2,2,24.0,1124.0,0.58,31,100.0,High,2025-12-11 16:06:13
BEN04427,Vivaan Gupta,6-12 years,103,Male,Gujarat,3,4,46.1,1586.0,0.86,39,29.5,Low,2026-01-03 16:06:13
BEN04428,Angel Reddy,3-5 years,54,Female,Kerala,1,2,14.1,1116.0,0.38,8,96.8,High,2025-12-31 16:06:13
BEN04429,Pari Kumar,3-5 years,47,Female,Jharkhand,3,3,13.6,804.0,0.43,6,88.5,High,2026-01-02 16:06:13
BEN04430,Aadhya Reddy,6-12 years,84,Female,NCT Delhi,4,6,56.8,2163.0,0.81,29,15.5,Low,2025-12-12 16:06:13
BEN04431,Sai Nair,6-12 years,104,Male,NCT Delhi,3,6,54.5,1840.0,0.94,0,18.8,Low,2025-12-19 16:06:13
BEN04432,Pranav Khan,3-5 years,36,Male,Tamil Nadu,3,4,52.5,1677.0,1.0,0,28.8,Low,2025-12-07 16:06:13
BEN04433,Zoya Iyer,6-12 years,117,Female,Haryana,2,1,17.6,1218.0,0.6,8,97.5,High,2025-12-07 16:06:13
BEN04434,Shaurya Das,0-2 years,6,Male,Kerala,2,5,51.8,1828.0,0.94,20,32.7,Medium,2025-12-07 16:06:13
BEN04435,Anika Verma,6-12 years,73,Female,Maharashtra,4,5,54.1,1594.0,0.84,21,14.0,Low,2025-12-27 16:06:13
BEN04436,Atharva Khan,0-2 years,22,Male,Punjab,1,1,18.8,1105.0,0.3,17,100.0,High,2025-12-08 16:06:13
BEN04437,Myra Khan,0-2 years,21,Female,Haryana,2,7,36.4,1794.0,0.9,7,27.8,Low,2025-12-29 16:06:13
BEN04438,Muhammad Patel,3-5 years,49,Male,Tamil Nadu,3,4,42.2,1830.0,0.82,13,22.9,Low,2026-01-01 16:06:13
BEN04439,Diya Chopra,6-12 years,91,Female,NCT Delhi,3,7,36.2,2006.0,0.76,38,34.6,Medium,2025-12-17 16:06:13
BEN04440,Reyansh Sharma,3-5 years,57,Male,Rajasthan,3,6,47.4,1767.0,0.75,44,27.3,Low,2025-12-05 16:06:13
BEN04441,Siya Joshi,6-12 years,86,Female,Kerala,1,1,11.0,823.0,0.49,10,100.0,High,2025-12-27 16:06:13
BEN04442,Anika Malhotra,6-12 years,74,Female,Odisha,3,6,41.7,1976.0,0.84,34,22.2,Low,2025-12-22 16:06:13
BEN04443,Ishaan Kumar,3-5 years,51,Male,Uttar Pradesh,1,3,22.3,805.0,0.32,27,100.0,High,2025-12-15 16:06:13
BEN04444,Ananya Pandey,13-18 years,162,Female,Andhra Pradesh,2,2,28.2,1264.0,0.52,11,93.6,High,2025-12-15 16:06:13
BEN04445,Ishaan Iyer,3-5 years,40,Male,Chhattisgarh,3,4,45.4,1569.0,0.85,8,35.1,Medium,2025-12-13 16:06:13
BEN04446,Zoya Desai,6-12 years,104,Female,Haryana,3,4,59.4,2096.0,0.77,22,30.3,Medium,2025-12-27 16:06:13
BEN04447,Avni Verma,3-5 years,56,Female,Odisha,3,5,44.1,1585.0,0.94,17,21.2,Low,2025-12-24 16:06:13
BEN04448,Pari Kumar,13-18 years,176,Female,Rajasthan,4,5,57.7,1564.0,0.83,19,22.1,Low,2025-12-19 16:06:13
BEN04449,Arjun Verma,0-2 years,12,Male,Madhya Pradesh,2,3,26.5,1380.0,0.43,26,91.0,High,2025-12-28 16:06:13
BEN04450,Sai Nair,0-2 years,20,Male,Bihar,2,5,54.1,1736.0,0.77,15,39.2,Medium,2025-12-05 16:06:13
BEN04451,Krishna Khan,6-12 years,97,Male,Andhra Pradesh,3,4,51.5,1993.0,0.82,40,31.8,Medium,2025-12-15 16:06:13
BEN04452,Aditya Gupta,3-5 years,36,Male,Gujarat,3,4,41.5,2031.0,0.85,39,34.6,Medium,2025-12-08 16:06:13
BEN04453,Aryan Kumar,3-5 years,47,Male,Telangana,3,7,36.0,2045.0,0.9,8,25.8,Low,2025-12-06 16:06:13
BEN04454,Aditi Iyer,13-18 years,204,Female,Punjab,3,4,43.0,2045.0,0.84,34,24.5,Low,2025-12-13 16:06:13
BEN04455,Anika Joshi,0-2 years,22,Female,Rajasthan,1,1,13.0,856.0,0.47,19,100.0,High,2025-12-09 16:06:13
BEN04456,Syed Patel,6-12 years,119,Male,Andhra Pradesh,1,2,29.9,1172.0,0.42,1,98.7,High,2025-12-27 16:06:13
BEN04457,Atharva Sharma,3-5 years,50,Male,Andhra Pradesh,4,6,59.1,1684.0,0.86,39,12.2,Low,2025-12-19 16:06:13
BEN04458,Ishaan Malhotra,0-2 years,18,Male,Uttar Pradesh,3,4,52.7,1756.0,0.81,31,36.3,Medium,2025-12-05 16:06:13
BEN04459,Muhammad Desai,0-2 years,11,Male,Jammu and Kashmir,4,6,39.3,1909.0,0.79,13,15.2,Low,2025-12-09 16:06:13
BEN04460,Angel Verma,6-12 years,73,Female,Uttar Pradesh,4,5,58.6,2009.0,0.98,20,15.3,Low,2025-12-19 16:06:13
BEN04461,Dhruv Das,6-12 years,120,Male,Odisha,2,7,36.2,1689.0,0.9,2,38.3,Medium,2025-12-10 16:06:13
BEN04462,Myra Malhotra,6-12 years,130,Female,Kerala,4,5,39.0,1559.0,0.91,16,28.4,Low,2026-01-02 16:06:13
BEN04463,Pari Chopra,3-5 years,40,Female,Andhra Pradesh,3,4,54.8,1634.0,0.88,23,21.6,Low,2025-12-28 16:06:13
BEN04464,Diya Malhotra,3-5 years,57,Female,Karnataka,2,3,27.7,1283.0,0.31,8,87.9,High,2025-12-16 16:06:13
BEN04465,Ved Gupta,6-12 years,114,Male,NCT Delhi,2,3,24.7,1212.0,0.51,0,95.3,High,2025-12-26 16:06:13
BEN04466,Aryan Malhotra,6-12 years,81,Male,Telangana,3,7,38.5,1681.0,0.81,14,28.0,Low,2025-12-26 16:06:13
BEN04467,Anika Rao,0-2 years,7,Female,Haryana,3,7,39.5,1856.0,0.87,38,25.6,Low,2025-12-26 16:06:13
BEN04468,Anika Chopra,13-18 years,184,Female,West Bengal,4,5,52.7,1924.0,0.88,16,14.2,Low,2025-12-29 16:06:13
BEN04469,Syed Khan,3-5 years,47,Male,Jammu and Kashmir,3,6,58.9,1806.0,0.79,41,24.3,Low,2025-12-24 16:06:13
BEN04470,Aadhya Pandey,3-5 years,58,Female,Telangana,3,7,42.3,1730.0,0.95,1,13.3,Low,2025-12-24 16:06:13
BEN04471,Krishna Singh,6-12 years,96,Male,NCT Delhi,3,7,36.7,1586.0,0.77,19,35.3,Medium,2025-12-28 16:06:13
BEN04472,Dhruv Nair,6-12 years,137,Male,Karnataka,3,7,39.8,1521.0,0.9,38,27.1,Low,2025-12-19 16:06:13
BEN04473,Atharva Pandey,0-2 years,20,Male,Karnataka,1,2,28.1,1175.0,0.65,31,83.8,High,2025-12-08 16:06:13
BEN04474,Advaith Rao,3-5 years,36,Male,Gujarat,4,7,41.7,1941.0,0.83,39,11.0,Low,2025-12-17 16:06:13
BEN04475,Sara Gupta,6-12 years,138,Female,Haryana,2,4,54.4,1751.0,0.92,31,45.2,Medium,2025-12-15 16:06:13
BEN04476,Siya Mehta,3-5 years,52,Female,West Bengal,3,6,55.6,1943.0,0.82,7,17.8,Low,2025-12-06 16:06:13
BEN04477,Syed Chopra,3-5 years,40,Male,Punjab,2,5,54.4,1783.0,0.83,22,41.8,Medium,2025-12-22 16:06:13
BEN04478,Riya Mehta,13-18 years,208,Female,Karnataka,4,6,39.3,1576.0,0.76,4,23.6,Low,2025-12-12 16:06:13
BEN04479,Avni Shah,6-12 years,129,Female,NCT Delhi,1,2,13.2,1252.0,0.56,30,95.9,High,2025-12-13 16:06:13
BEN04480,Anika Verma,13-18 years,175,Female,Chhattisgarh,4,5,41.3,1767.0,0.92,3,12.5,Low,2025-12-28 16:06:13
BEN04481,Atharva Nair,0-2 years,14,Male,NCT Delhi,3,1,26.1,1039.0,0.59,41,81.4,High,2025-12-26 16:06:13
BEN04482,Reyansh Chopra,0-2 years,11,Male,Odisha,4,7,54.4,1754.0,0.94,30,5.1,Low,2025-12-10 16:06:13
BEN04483,Siya Nair,0-2 years,10,Female,Jammu and Kashmir,4,7,35.1,2099.0,0.92,9,18.5,Low,2025-12-25 16:06:13
BEN04484,Vivaan Reddy,3-5 years,41,Male,Andhra Pradesh,2,2,25.6,836.0,0.61,5,91.1,High,2025-12-31 16:06:13
BEN04485,Vivaan Iyer,6-12 years,79,Male,Telangana,2,4,49.9,2104.0,0.77,20,45.5,Medium,2025-12-08 16:06:13
BEN04486,Arjun Chopra,6-12 years,100,Male,Bihar,3,2,10.2,1295.0,0.41,3,86.1,High,2025-12-10 16:06:13
BEN04487,Aadhya Khan,3-5 years,60,Female,Assam,3,3,24.3,1081.0,0.39,39,86.2,High,2025-12-20 16:06:13
BEN04488,Anika Mehta,13-18 years,167,Female,Punjab,4,7,50.5,1869.0,0.93,4,9.4,Low,2025-12-30 16:06:13
BEN04489,Shaurya Singh,0-2 years,11,Male,Andhra Pradesh,3,4,60.0,1719.0,0.93,18,29.4,Low,2025-12-20 16:06:13
BEN04490,Riya Kumar,13-18 years,210,Female,Jharkhand,3,5,49.1,2101.0,0.89,10,22.5,Low,2025-12-17 16:06:13
